,Index,Title,Year,Total Words,Positive Words,Negative Words
0,2009,"Jobs losses major threat to mortgage market; Arrears mounting, risk of defaults rising, report says, but 'our overall market is very strong'",2009,164,1,11
0,2010,Housing industry punches above weight,2009,182,3,2
0,2011,"HST will box home buyers, builders into bizarre deals",2009,173,6,0
0,2012,Big spike in number of homes lost in GTA; Banks seize properties as mortgage defaults grow,2009,138,6,2
0,2013,"Banks beat expectations, TSX jumps 250 points; Dow higher as U.S. bond auction attracts solid demand; home sales, durable goods orders rise",2009,116,5,5
0,2014,Some municipalities are charging builders too much,2009,166,5,0
0,2015,Household debt triggers fears; Central bank worried about escalating job losses as reliance on credit outpaces growth in income,2009,166,3,8
0,2016,"Incentives reviving new home market; After a stressful winter, builders breathing easier even if outlook uncertain",2009,113,4,0
0,2017,Audacious money grab pays for banks' mistakes,2009,207,4,5
0,2018,Masonry makes sense in building green,2009,143,8,0
0,2019,"Has anyone seen the American Dream?; In the path of John Steinbeck's Grapes of Wrath, our reporter finds echoes of the Great Depression",2009,522,14,6
0,2020,Sun shines brightest on Beach homes,2009,92,3,1
0,2021,"Flattened U.S. housing sector getting to its knees, at least",2009,54,1,0
0,2022,Brief,2009,106,1,3
0,2023,"Rebound surprises top builder; Weather, labour strife take toll on housing starts in July, but 'market on the mend'",2009,110,3,3
0,2024,Loan rate hikes could slow housing recovery,2009,29,1,0
0,2025,Petit Versailles tops record month of sales; Real estate Couple from Beijing purchase $11.8 million home on Toronto's 'best street',2009,162,10,6
0,2026,GTA home sales exceed 2008 pace; Unexpected market rebound so strong that last year's total could be surpassed next month,2009,118,0,0
0,2027,Loan losses to hit profit; Bank earnings expected to hit bottom on costs from exposure to U.S. commercial real estate,2009,75,2,1
0,2028,Office space oversupply is expected to get worse,2009,156,2,7
0,2029,U.S. sales slide,2009,57,0,0
0,2030,Canadians willing to sacrifice to own a home,2009,150,4,4
0,2031,"Losing streak on TSX extends to a fourth session; Qualms about strength of recovery slow investors as U.S. home sales, mining stocks and the dollar fall",2009,124,1,6
0,2032,"The perfect time to say 'I don't'; With homes and stocks worth less, couples who divorce now can avoid a big settlement later",2009,140,5,1
0,2033,New homes lead October spurt,2009,105,3,2
0,2034,Sales still hot despite cooler weather,2009,120,2,0
0,2035,Steady flow of newcomers buoys demand for sales,2009,94,4,0
0,2036,"Americans drowning in debt; Homeowners see their mortgages go 'underwater' as the recession deepens, so they're bailing out now",2009,133,2,5
0,2037,"Lend and they'll buy, builders tell banks; December house sales in Toronto down 45% from year earlier, TREB says",2009,130,6,4
0,2038,"Lend and they'll buy, builders urge banks; December house sales in Toronto down 45% from year earlier, says TREB",2009,130,6,4
0,2039,Mayor should slash development fees,2009,162,9,2
0,2040,TFSA or RRSP? Which is better for youPuzzling tax options for investors; The flexibility of a tax-free savings account gives it unique benefits for your retirement,2009,121,5,3
0,2041,"4% tax hike? It's 10%, Miller's critics charge; Opposition says Miller's status-quo budget masks impact of fees for water, garbage, cars",2009,204,3,2
0,2042,What Obama can learn from us,2009,231,5,2
0,2043,"Auto firms short on detail, long on faint hope",2009,193,4,9
0,2044,"Toronto will freeze new-home charges; Two-year break will keep developers building, mayor says",2009,105,0,1
0,2045,Green audits have critics seeing red; Making home sellers pay $300 is 'another tax',2009,152,2,4
0,2046,It's time for a takeover of feckless U.S. banks,2009,234,7,10
0,2047,Deal or no deal?; Builders and buyers must tread carefully when closing a purchase on home or condo,2009,393,13,8
0,2048,School must pay up or get out,2009,53,1,0
0,2049,"A head for numbers, a sense for real estate; Urbanation's Jane Renwick stays on top of the highrise condominium market, spots trends, analyzes and consults",2009,172,5,2
0,2050,Property prices hit 24-year low,2009,26,0,1
0,2051,"The right moves; Frustrated by noisy neighbours and buoyed by good jobs, couple embarks on a house-hunting learning curve and brings us along for the ride",2009,233,10,9
0,2052,Should you put down roots in real estate?; Trick lies in purchasing properties that will give you a yield after all expenses are factored in,2009,110,3,2
0,2053,Regulator says banks now past crisis stage,2009,42,0,1
0,2054,Don't expect a big bounce when economy hits bottom,2009,225,7,15
0,2055,Upbeat Lowe's results boost economic spirits; Dow rises 235 points on optimism consumer spending is stabilizing,2009,68,3,2
0,2056,"Home construction to struggle, CMHC says",2009,34,0,2
0,2057,10 questions,2009,58,1,1
0,2058,"The last pieces of the mortgage puzzle; When it comes to language like credit ratings, mortgage terms and amortization, we can get a little hazy on the details",2009,114,4,1
0,2059,How Canada escaped U.S.-style housing woes,2009,164,2,1
0,2060,How buyers can find the right agent,2009,104,1,2
0,2061,"Eastern Canada's mills hardest-hit, report says",2009,50,0,4
0,2062,Protecting your housing investment; Creditor insurance an option to consider,2009,62,2,0
0,2063,Whipping up interest in new dominant theme,2009,168,7,6
0,2064,Weyerhaeuser dividend dives,2009,17,0,1
0,2065,"Recession in the past? Not so fast; Forecasters highlight ballooning public debt, profits that reflect cost cuts, not a sales rebound",2009,169,4,7
0,2066,"Sales of new condos surge in the spring; Transactions rise 223% from dismal first quarter, but analysts fear glut as thousands rush to market",2009,94,3,1
0,2067,Office market 'fragile'; Commercial property sales in the Toronto area plunge 65% to $1.3 billion in first half of year,2009,121,5,3
0,2068,"Welfare, jobless rates spark concern; City 'stalled in recession tunnel,' councillor says, challenging mayor to turn indicators around",2009,129,0,6
0,2069,"Ours is not to reason why, but when to sell or buy",2009,173,3,1
0,2070,"New tax could trigger mini boom; Builders, buyers and renovators have an eye on when HST becomes effective July 1, 2010",2009,214,4,3
0,2071,Economy limping out of recession; Quarterly GDP shrinks 3.4% but rises in June for first time since 2008,2009,134,7,2
0,2072,Book aims to forearm buyers for bidding wars,2009,62,0,0
0,2073,Fed poll bolsters view recession is ending in U.S.; Economic activity stabilizing or improving in most of country; businesses' outlook 'cautiously positive',2009,103,3,2
0,2074,Tridel rated top home builder,2009,137,12,0
0,2075,"Global housing sector in 'tentative' rebound, Scotiabank report says; Sale prices now rising in Canada, U.S., though still lagging in Britain, parts of western Europe",2009,84,6,1
0,2076,A 'startling contradiction' Poor get poorer in an affluent city,2009,95,4,1
0,2077,Company helps many realize home ownership dream,2009,174,3,2
0,2078,Homebuyer advice from a central banker; Mark Carney warns that low loan rates won't last; says people should manage 'for a longer horizon',2009,153,6,3
0,2079,Building plunges amid housing glut,2009,78,0,4
0,2080,U.S. seen in steady expansion,2009,82,2,3
0,2081,Does Flaherty have a Plan B?,2009,171,6,7
0,2082,"There are always blessings to count; Despite hardships, couple finds their daughter and condo home are reasons to celebrate",2009,243,6,3
0,2083,Getting answers,2009,102,1,4
0,2084,"If these walls could talk; Building defects lurk beneath the surface in 88 per cent of new homes, says one survey, yet many new homeowners don't know about them",2009,180,4,8
0,2085,Package offers some nice 'goodies' for home owners,2009,142,2,1
0,2086,River lures outdoor enthusiasts; A fishing trip is just a short walk away for community of single family homes,2009,132,3,0
0,2087,"Bankruptcy rate soars 50%; 'Stunning' increase reflects debt trap that's snaring thousands of Canadians, and it likely will get worse",2009,191,6,3
0,2088,Licensed home inspectors make perfect sense,2009,143,6,5
0,2089,"YES, BUT Exception would have to be made for new homesTime to harmonize sales taxes?",2009,175,0,3
0,2090,"Interest groups make their budget pitch; More firefighters, road tolls proposed and eliminate planting trees to save money",2009,111,5,2
0,2091,Good times for smart building,2009,137,4,9
0,2092,Chrysler staff on 'pins and needles'; Bracing for what may come today when the company pitches its restructuring plan,2009,124,1,8
0,2093,Home Depot results better than forecast; Atlanta-based retailer posts $54 million U.S. loss on charges to close stores and reduce staff,2009,101,2,2
0,2094,Exempting housing from tax harmonization a 'no-brainer',2009,110,2,4
0,2095,Natural greenery borders Oakville site; Recent release of 23 homes at Branthaven Homes' Bronte project,2009,146,3,0
0,2096,"Rougher ride seen for car makers; CIBC predicts U.S. sales won't recover to levels from when credit was easy, economy hummed",2009,179,3,5
0,2097,"Big trouble for big-box stores; Small is back in style, experts say, as shoppers tire of traipsing miles of warehouse aisles",2009,212,1,1
0,2098,"Raise a glass to energy-efficient homes; Wine-route community offers $7,500 in free upgrades, 18-month closings, proximity to orchards and shopping",2009,107,1,0
0,2099,New green label added to lowrise mix,2009,192,4,2
0,2100,Fundamentals at root of economic mess,2009,32,1,2
0,2101,"First-time buyers eye house bargains; Skittish purchasers still cautious, ReMax says, but new affordability spurs fresh interest",2009,110,0,5
0,2102,Our balance sheet took a mauling,2009,87,2,2
0,2103,Real estate news is not all bad,2009,29,1,1
0,2104,"'Development charges are neither fair nor sustainable'; Government regulation hurting industry that creates so many jobs, says CHBA president",2009,118,4,2
0,2105,"Markets drop, but salvage weekly gains",2009,81,2,2
0,2106,HST decision bad for buyers and builders,2009,210,2,2
0,2107,Harmonization off-key for GTA housing industry; What amounts to a tax on top of other taxes will increase costs and reduce competitiveness,2009,244,6,3
0,2108,"Freddie Mac finance chief dies in suicide, police say; Death latest in a string of blows to beleaguered U.S. mortgage giant",2009,66,1,4
0,2109,Deceptive economic glimmers,2009,127,2,2
0,2110,Guarding your home; Mortgage insurances help give you peace of mind and ensure your family and investment are protected,2009,192,5,8
0,2111,Plotting predicts 'normal dull market' ahead; Analyst's take on two technical indicators suggests there's no collapse on the horizon,2009,99,0,0
0,2112,Upbeat Lowe's results boost economic spirits; Dow rises 235 points on optimism consumer spending is stabilizing,2009,68,3,2
0,2113,"Affordable site has parks, marina, transit close by; 'The best deals you've seen in the past four years or so'",2009,139,6,1
0,2114,Burlington new home site sells out in six hours,2009,100,2,0
0,2115,"Lobbying nets 'major' changes to HST on new home purchases; Full HST will be charged only on the amount of price over $400,000, not entire purchase price",2009,126,4,2
0,2116,Battle over development fees heats up in Oakville,2009,124,1,7
0,2117,"In China, time to shop or drop; Ordinary Chinese revel in the economic boom but plunging exports may bring it to a halt",2009,128,8,3
0,2118,"TSX slides while investors' recent optimism slips; Toronto market ends session with triple-digit decline as oil prices weaken, gold stocks lose big",2009,120,4,6
0,2119,U.K. buoyed by flurry of new growth,2009,85,3,0
0,2120,"BMO boosts financials, triggering TSX rally; Canadian banks better off than global sector, analyst says, while consumer data lift New York",2009,129,7,1
0,2121,Home ownership holds up as survivor of major downturns; Canadian 'Steady Eddy ... investments like housing have been a safe place to park money',2009,157,4,4
0,2122,Adult lifestyle community surrounded by nature; Developer preserving 'as many trees as possible' at site of adult lifestyle community,2009,126,1,0
